date,manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera
2020-06-18,shot,gun,35,M,W,Maiden,NC,False,attack,Not fleeing,False
2020-06-19,shot,tire iron,25,M,W,Jay,OK,False,attack,Foot,False
2020-06-19,shot,gun,24,M,W,Sodus,NY,False,attack,Not fleeing,True
2020-06-20,shot,machete,35,M,W,Lake Charles,LA,False,attack,Not fleeing,False
2020-06-21,shot and Tasered,knife,19,M,W,Milpitas,CA,False,attack,Not fleeing,True
2020-06-22,shot,gun,22,M,H,Aurora,CO,False,attack,Not fleeing,True
2020-06-22,shot,gun,33,M,H,Palm Desert,CA,False,other,Not fleeing,False
2020-06-22,shot,knife,43,M,B,Giddings,TX,False,other,Not fleeing,False
2020-06-22,shot,gun,63,M,W,Las Vegas,NV,True,attack,Not fleeing,False
2020-06-23,shot,gun,43,M,H,Pueblo,CO,False,attack,,False
2020-06-23,shot,gun,40,M,W,Wasilla,AK,False,other,Car,False
2020-06-23,shot,knife,22,M,B,Sherman,TX,False,attack,Not fleeing,False
2020-06-24,shot,gun,NA,F,A,Lake Forest,CA,False,other,Not fleeing,False
2020-06-24,shot,gun,31,M,B,San Bernardino,CA,False,attack,Car,False
2020-06-25,shot,knife,27,F,,Plano,TX,False,attack,Not fleeing,False
2020-06-25,shot,unarmed,34,M,B,Vinita,OK,False,undetermined,Not fleeing,False
2020-06-25,shot,gun,37,M,H,Atlanta,GA,False,attack,Other,False
2020-06-25,shot,gun,26,M,B,Roanoke,VA,False,attack,Foot,True
2020-06-26,shot,gun,27,M,W,Auburndale,FL,False,attack,Not fleeing,False
2020-06-26,shot,gun,30,M,W,Elko,NV,False,attack,Foot,True
2020-06-26,shot,gun,38,M,W,Muncie,IN,False,attack,Car,False
2020-06-27,shot,knife,33,M,W,Hebron,KY,False,attack,,False
2020-06-27,shot,gun,40,F,W,Port Richey,FL,False,attack,Foot,False
2020-06-27,shot,gun,25,M,H,San Diego,CA,False,attack,Foot,True
2020-06-27,shot,gun,57,M,W,Cumberland County,TN,False,attack,,False
2020-06-27,shot,gun,31,M,W,Red Bluff,CA,False,attack,Not fleeing,False
2020-06-27,shot and Tasered,knife,58,M,B,Little Rock,AR,False,attack,Other,False
2020-06-28,shot,gun,68,M,W,Kettering,OH,True,attack,Not fleeing,False
2020-06-29,shot,gun,57,M,W,Paducah,KY,False,attack,Car,False
2020-06-29,shot,gun,48,M,W,Hazleton,PA,False,attack,Car,False
2020-06-29,shot,,26,F,W,Midland,TX,False,other,Other,False
2020-06-29,shot,gun,34,M,H,Pomona,CA,True,attack,Car,False
2020-06-30,shot,gun,62,M,W,Johnson City,TN,False,attack,,False
2020-06-30,shot,gun,30,M,W,Liberty,MO,False,attack,Car,False
2020-07-01,shot,gun,34,M,W,Durango,CO,False,attack,Not fleeing,False
2020-07-02,shot,gun,31,M,B,Kansas City,MO,True,attack,Foot,False
2020-07-02,shot and Tasered,knife,32,M,B,Sheboygan,WI,True,other,Not fleeing,True
2020-07-03,shot,gun,58,M,W,Welches,OR,True,attack,Not fleeing,False
2020-07-04,shot,undetermined,28,M,H,Phoenix,AZ,False,undetermined,Not fleeing,True
2020-07-04,shot,machete,17,M,H,Jacksonville,FL,True,other,Not fleeing,True
2020-07-05,shot,gun,34,M,W,Chino,CA,False,attack,Foot,False
2020-07-05,shot,toy weapon,30,M,W,Muncie,IN,True,attack,,True
2020-07-05,shot,gun,70,M,W,Mesa,AZ,True,attack,Not fleeing,False
2020-07-06,shot,gun,35,M,B,Milwaukee,WI,False,other,,False
2020-07-06,shot,gun,40,M,,Smithfield Township,PA,True,attack,Not fleeing,False
2020-07-07,shot,gun,62,M,W,Etowah,TN,False,attack,Not fleeing,False
2020-07-07,shot,vehicle,36,M,H,Fresno,CA,False,attack,Not fleeing,False
2020-07-07,shot,gun,28,M,,Harris County,TX,True,attack,Not fleeing,False
2020-07-08,shot,knife,37,M,W,Pascagoula,MS,True,other,Not fleeing,False
2020-07-08,shot,gun,49,M,W,Myrtle Beach,SC,True,other,Not fleeing,False
2020-07-09,shot,toy weapon,49,M,B,San Diego,CA,True,attack,Not fleeing,True
2020-07-10,shot,gun,60,M,W,Forksville,PA,False,undetermined,Not fleeing,False
2020-07-10,shot,gun,20,M,B,Detroit,MI,False,attack,Not fleeing,True
2020-07-10,shot,gun,31,M,B,Panama City,FL,False,attack,Not fleeing,False
2020-07-11,shot,gun,23,M,W,Monument,CO,False,attack,Car,False
2020-07-11,shot,gun,26,M,W,Greenville,SC,False,attack,Not fleeing,False
2020-07-12,shot,vehicle,36,F,W,Butler Township,OH,False,attack,Car,False
2020-07-12,shot,knife,47,M,,Leesburg,GA,True,other,Foot,False
2020-07-12,shot,gun,28,M,H,Chamblee,GA,False,attack,Not fleeing,False
2020-07-13,shot,gun,59,M,,Rockwood,TN,False,other,Car,False
2020-07-13,shot,gun,31,M,W,Chaska,MN,False,attack,Not fleeing,True
2020-07-14,shot,knife,43,M,W,Delta Township,MI,False,other,Car,True
2020-07-14,shot,gun,17,M,B,Cobb County,GA,False,attack,Other,False
2020-07-14,shot,gun,32,M,H,Knoxville,TN,False,attack,Car,False
2020-07-14,shot,gun,28,M,H,Deming,NM,False,attack,Foot,False
2020-07-14,shot,toy weapon,24,M,W,Morris Township,NJ,True,attack,Not fleeing,False
2020-07-15,shot,vehicle,39,M,B,Stockton,CA,False,attack,Not fleeing,False
2020-07-15,shot,gun,22,M,W,Shepherdsville,KY,True,attack,Not fleeing,False
2020-07-16,shot,knife,23,M,W,Shoreline,WA,False,other,Foot,False
2020-07-16,shot,gun,60,M,W,North Fort Myers,FL,True,attack,Not fleeing,False
2020-07-16,shot,gun,33,M,W,Knox County,TX,False,attack,Not fleeing,False
2020-07-17,shot,gun,28,M,W,Fruita,CO,False,other,,False
2020-07-17,shot,toy weapon,24,M,B,Houston,TX,False,other,Not fleeing,False
2020-07-18,shot,gun,24,M,B,Chicago Heights,IL,False,attack,Foot,False
2020-07-19,shot,gun,35,M,B,Indianapolis,IN,False,attack,Not fleeing,False
2020-07-20,shot,gun,51,M,B,Baton Rouge,LA,False,attack,Not fleeing,True
2020-07-20,shot,gun,33,M,H,Chula Vista,CA,False,attack,Other,False
2020-07-21,shot,gun,30,M,W,Oklahoma City,OK,False,attack,Not fleeing,True
2020-07-21,shot,gun,22,M,B,Sacramento,CA,False,attack,Not fleeing,True
2020-07-22,shot,gun,49,F,W,Largo,FL,False,attack,Foot,False
2020-07-22,shot,gun,37,M,W,Waukesha,WI,True,other,Not fleeing,False
2020-07-23,shot,gun,NA,M,B,Detroit,MI,False,attack,Other,True
2020-07-23,shot,gun,51,M,W,Eureka,CA,True,attack,Not fleeing,True
2020-07-24,shot,toy weapon,61,M,B,Stockton,CA,False,attack,Not fleeing,True
2020-07-24,shot,vehicle,NA,M,,West Kendall,FL,False,other,Car,False
2020-07-24,shot,gun,45,M,B,Roxboro,NC,True,attack,Not fleeing,False
2020-07-24,shot,gun,41,M,W,Baytown,TX,True,attack,,False
2020-07-25,shot,baseball bat,49,M,W,The Village,OK,False,other,Not fleeing,True
2020-07-25,shot,knife,34,M,W,Salt Lake City,UT,True,other,Not fleeing,True
2020-07-26,shot,knife,22,M,W,Mt. Airy,NC,True,attack,Not fleeing,False
2020-07-27,shot,gun,26,M,H,Carmel,IN,True,attack,Foot,True
2020-07-28,shot,gun,32,M,,Canton,NC,False,attack,Not fleeing,False
2020-07-28,shot,gun,47,M,W,North Port,FL,True,attack,Not fleeing,False
2020-07-29,shot,machete,21,M,H,Las Vegas,NV,False,attack,Not fleeing,False
2020-07-29,shot,knife,25,M,H,Bothell,WA,True,other,Not fleeing,False
2020-07-29,shot,gun,37,M,B,Lake Charles,LA,False,other,Car,False
2020-07-29,shot,gun,42,M,,Kingman,AZ,False,attack,Not fleeing,False
2020-07-30,shot,knife,41,M,,Chino,CA,False,other,Not fleeing,False
2020-07-30,shot,gun,39,M,H,Mission,TX,False,attack,Not fleeing,False
2020-07-30,shot and Tasered,sword,28,M,B,Detroit,MI,True,attack,Not fleeing,False
2020-07-31,shot,gun,49,M,,Morristown,TN,False,attack,Not fleeing,False
2020-07-31,shot,knife,NA,M,,Brunswick,OH,True,other,Not fleeing,False
2020-08-01,shot,gun,56,M,W,Miami,FL,False,attack,Not fleeing,False
2020-08-02,shot,gun,38,M,W,Mooresville,NC,True,attack,,False
2020-08-02,shot,gun,17,M,W,West Jordan,UT,False,attack,Not fleeing,False
2020-08-02,shot and Tasered,knife,63,F,W,Sarasota,FL,True,other,Not fleeing,False
2020-08-03,shot,knife,34,M,W,Culver City,CA,False,other,Foot,False
2020-08-04,shot,gun,30,M,W,Kearns,UT,False,attack,Foot,False
2020-08-04,shot,gun,44,M,W,Warren,OH,True,other,Not fleeing,False
2020-08-04,shot,knife,39,F,W,Fort Dodge,IA,True,other,Not fleeing,True
2020-08-04,shot,unarmed,36,M,W,Port Orchard,WA,True,undetermined,Not fleeing,False
2020-08-04,shot,gun and knife,67,M,W,James Island,SC,False,attack,Not fleeing,False
2020-08-05,shot,gun,29,M,H,San Angelo,TX,False,attack,Other,False
2020-08-06,shot,bottle,30,M,B,Ventnor,NJ,False,other,Not fleeing,True
2020-08-06,shot,gun,35,M,H,San Leandro,CA,False,attack,Other,False
2020-08-06,shot,metal pipe,44,M,,Ontario,CA,False,other,Other,False
2020-08-07,shot,unarmed,55,M,W,St. Petersburg,FL,True,attack,Not fleeing,False
2020-08-07,shot,knife,33,M,H,Rancho Mirage,CA,False,attack,Not fleeing,False
2020-08-07,shot,gun,22,M,B,Orlando,FL,False,other,Foot,True
2020-08-07,shot,gun,51,M,W,Dover,FL,True,attack,Not fleeing,False
2020-08-07,shot,gun,26,M,,St. Charles County,MO,False,attack,Car,False
2020-08-07,shot,unarmed,60,M,B,Sylvania,GA,False,undetermined,Car,False
2020-08-08,shot,knife,45,M,W,St. Croix Falls,WI,False,attack,Not fleeing,False
2020-08-08,shot,knife,25,M,W,Tulsa,OK,True,other,Not fleeing,False
2020-08-08,shot,gun,21,M,W,Clinton,UT,False,attack,Car,False
2020-08-08,shot,knife,34,M,B,Bossier City,LA,True,other,Not fleeing,False
2020-08-08,shot,gun,39,M,W,Holladay,UT,True,undetermined,Not fleeing,True
2020-08-09,shot,gun,26,M,H,El Paso,TX,False,attack,Foot,False
2020-08-09,shot,knife,42,M,W,Tulsa,OK,False,attack,Foot,False
2020-08-09,shot,gun,39,M,,Graham,WA,False,attack,Not fleeing,False
2020-08-10,shot,gun,32,M,W,Las Vegas,NV,True,attack,Foot,True
2020-08-10,shot,gun,48,M,H,Albuquerque,NM,False,attack,,False
2020-08-10,shot,gun,35,M,W,Robbins,NC,True,other,Foot,False
2020-08-10,shot,gun,50,M,W,Albuquerque,NM,False,attack,Foot,False
2020-08-10,shot,knife,40,M,H,Grand Island,NE,True,attack,Not fleeing,False
2020-08-11,shot,gun,48,F,H,Pueblo,CO,True,attack,Not fleeing,False
2020-08-11,shot,vehicle,48,M,W,Rogers County,OK,False,attack,Car,False
2020-08-12,shot,knife,31,M,W,Reseda,CA,False,other,Not fleeing,True
2020-08-13,shot,gun,39,M,H,Phoenix,AZ,False,attack,Not fleeing,False
2020-08-14,shot,gun,NA,M,W,Dania Beach,FL,False,attack,,False
2020-08-14,shot,knife,NA,M,,North Miami,FL,False,attack,Not fleeing,False
2020-08-15,shot,knife,41,M,W,Oak Ridge,TN,False,other,Not fleeing,False
2020-08-15,shot,gun,32,M,B,Pasadena,CA,False,other,Foot,True
2020-08-15,shot,gun,51,M,W,Marion County,FL,False,attack,,False
2020-08-15,shot,knife,54,M,W,Denver,CO,False,attack,Not fleeing,False
2020-08-15,shot,gun,52,M,W,Franklin,GA,False,other,Not fleeing,False
2020-08-16,shot,vehicle,35,M,W,Maury County,TN,False,attack,Other,False
2020-08-16,shot,knife,27,M,H,Dos Palos,CA,False,other,Not fleeing,True
2020-08-16,shot,gun,67,M,W,Las Vegas,NV,True,attack,Not fleeing,False
2020-08-16,shot,gun,30,M,,Hemet,CA,False,other,Car,False
2020-08-17,shot,gun,27,M,H,Weslaco,TX,True,attack,Foot,False
2020-08-17,shot,knife,65,M,H,Bakersfield,CA,False,other,Car,True
2020-08-17,shot,gun,36,M,H,San Bernardino,CA,False,attack,Foot,False
2020-08-17,shot,pepper spray,35,M,W,Barstow,CA,False,attack,,False
2020-08-18,shot,machete,37,M,B,Cumberland County,NC,True,other,,False
2020-08-18,shot,gun,37,M,W,Pollocksville,NC,False,attack,Not fleeing,False
2020-08-18,shot,gun and machete,34,M,W,Avon Park,FL,False,attack,Foot,False
2020-08-19,shot,gun,60,M,W,Chickamauga,GA,False,attack,,False
2020-08-19,shot,gun,39,M,H,Lake Havasu City,AZ,False,attack,Not fleeing,False
2020-08-19,shot,gun,21,M,H,San Benito,TX,False,attack,Not fleeing,False
2020-08-19,shot,gun,NA,M,,Bay City,TX,False,attack,Other,False
2020-08-20,shot,gun,43,M,W,Wimberley,TX,True,attack,Car,False
2020-08-20,shot,gun,37,M,W,Cabot,AR,True,other,Car,False
2020-08-21,shot,knife,39,M,B,Asbury Park,NJ,False,other,,False
2020-08-21,shot,gun,42,M,W,Nipomo,CA,True,attack,Not fleeing,False
2020-08-21,shot and Tasered,knife,31,M,B,Lafayette,LA,True,other,Foot,False
2020-08-22,shot,gun,29,M,B,Rancho Cordova,CA,True,attack,Foot,False
2020-08-22,shot,undetermined,35,M,N,Belcourt,ND,False,undetermined,,False
2020-08-23,shot,knife,47,M,B,Kingsland,GA,False,attack,Not fleeing,False
2020-08-24,shot,gun,NA,M,H,Albuquerque,NM,False,attack,,False
2020-08-24,shot,gun,31,M,W,Lincoln County,NC,False,attack,Not fleeing,False
2020-08-25,shot,gun,30,M,W,Barbourville,KY,False,attack,Not fleeing,False
2020-08-25,shot,gun,47,M,W,Eckford Township,MI,False,attack,Not fleeing,False
2020-08-25,shot,knife,39,M,,Rancho Cucamonga,CA,False,other,Not fleeing,False
2020-08-25,shot and Tasered,gun,31,M,B,San Antonio,TX,True,attack,Not fleeing,False
2020-08-26,shot,gun,41,M,W,Knox County,KY,False,attack,,False
2020-08-26,shot,gun,17,M,H,Tucson,AZ,False,attack,Foot,True
2020-08-26,shot,gun,29,M,B,Houston,TX,False,attack,Foot,False
2020-08-27,shot,gun,38,M,W,Salt Lake City,UT,False,other,Foot,False
2020-08-28,shot,vehicle,36,M,H,Elkridge,MD,False,other,Car,False
2020-08-29,shot,gun,52,M,W,Loma,CO,False,other,Not fleeing,False
2020-08-29,shot,gun,43,M,B,Dearborn Heights,MI,True,attack,Not fleeing,False
2020-08-29,shot,gun,44,M,B,Holly Hill,FL,False,attack,Not fleeing,True
2020-08-29,shot,knife,25,M,H,Anaheim,CA,False,other,,False
2020-08-30,shot,Airsoft pistol,26,M,W,Clovis,CA,False,attack,Not fleeing,True
2020-08-31,shot,gun,29,M,B,Los Angeles,CA,False,attack,Foot,False
2020-08-31,shot,gun,36,M,H,Aztec,NM,False,other,Other,True
2020-08-31,shot,gun,58,M,W,Meridian,ID,False,attack,Not fleeing,True
2020-08-31,shot,gun,26,M,H,Chicago,IL,False,attack,,True
2020-09-01,shot,gun,50,M,W,Sacramento,CA,True,attack,Foot,True
2020-09-02,shot,gun,18,M,B,Washington,DC,False,other,Other,True
2020-09-03,shot,gun,48,M,W,Lacey,WA,False,other,Not fleeing,False
2020-09-03,shot,gun,37,M,H,California City,CA,True,attack,Not fleeing,False
2020-09-03,shot,knife,53,M,W,Bettendorf,IA,True,attack,Not fleeing,False
2020-09-04,shot,gun,33,M,B,Syracuse,NY,False,other,Not fleeing,True
2020-09-04,shot,gun,38,M,W,Lucerne,CA,False,attack,Not fleeing,False
2020-09-05,shot,vehicle,22,M,W,Battle Creek,MI,False,attack,Car,False
2020-09-05,shot,knife,61,M,B,San Antonio,TX,False,attack,Not fleeing,False
2020-09-05,shot and Tasered,knife,34,M,B,Chicago,IL,False,other,Not fleeing,True
2020-09-06,shot,knife,40,M,W,Summerlin,NV,True,attack,Not fleeing,False
2020-09-06,shot,knife,49,M,H,Virginia Beach,VA,False,other,Not fleeing,False
2020-09-06,shot,knife,54,M,W,Spruce Pine,NC,True,other,,False
2020-09-07,shot,gun,51,M,W,Altoona,IA,False,other,,False
2020-09-08,shot,gun,33,M,B,Delray Beach,FL,False,attack,Car,False
2020-09-08,shot,knife,37,M,W,Las Vegas,NV,False,attack,Other,True
2020-09-09,shot,gun,47,M,W,McCracken County,KY,False,attack,Car,False
2020-09-09,shot,Airsoft pistol,41,M,N,Denver,CO,False,attack,Not fleeing,False
2020-09-10,shot,gun,18,M,B,Norcross,GA,False,attack,Foot,False
2020-09-10,shot,gun,NA,M,W,Henderson County,NC,False,attack,Not fleeing,False
2020-09-10,shot,gun,49,M,B,Moscow,TN,False,attack,Not fleeing,False
2020-09-10,shot,gun,41,M,H,Los Angeles,CA,False,attack,Not fleeing,False
2020-09-10,shot,gun,48,M,W,Fayetteville,NC,False,other,,False
2020-09-11,shot,gun,31,M,,Spokane,WA,False,attack,Car,False
2020-09-12,shot,gun,88,M,B,West Sacramento,CA,True,other,Not fleeing,True
2020-09-12,shot,gun,NA,M,H,Denver,CO,True,attack,Other,False
2020-09-13,shot,knife,27,M,H,Lancaster,PA,True,other,Not fleeing,True
2020-09-15,shot,gun,27,M,W,Bountiful,UT,True,attack,Not fleeing,False
2020-09-15,shot,gun,NA,M,W,Denver,CO,False,attack,Not fleeing,False
2020-09-15,shot,gun,55,M,B,San Antonio,TX,False,attack,Not fleeing,True
2020-09-17,shot,shovel,37,M,H,Immokalee,FL,False,other,Not fleeing,False
2020-09-18,shot,BB gun,45,M,W,West Des Moines,IA,True,other,Not fleeing,False
2020-09-18,shot,screwdriver,39,M,H,Redlands,CA,False,attack,,False
2020-09-18,shot,vehicle,26,M,A,Stanton,CA,False,other,Car,False
2020-09-18,shot,pipe,41,M,W,West Odessa,TX,False,other,Not fleeing,False
2020-09-18,shot,gun,46,M,W,Lakewood,CO,False,attack,Foot,False
2020-09-18,shot,gun,22,M,W,Midvale,UT,False,attack,Other,False
2020-09-19,shot,gun,33,M,B,Brunswick,GA,False,attack,Foot,False
2020-09-19,shot,unarmed,32,M,W,Auburn,WA,True,undetermined,Not fleeing,False
2020-09-19,shot,gun,52,M,B,Talking Rock,GA,False,attack,,False
2020-09-20,shot,gun,39,F,W,Redmond,WA,False,other,Not fleeing,False
2020-09-21,shot,gun,26,M,B,St. Louis,MO,False,attack,Other,False
2020-09-21,shot,knife,NA,M,H,Nogales,AZ,False,attack,,False
2020-09-21,shot,gun,28,M,B,Atlanta,GA,False,other,Not fleeing,False
2020-09-21,shot and Tasered,knife,40,F,W,Athens,GA,True,other,Not fleeing,True
2020-09-22,shot,gun,30,M,W,Geneseo,IL,False,attack,Foot,False
2020-09-22,shot,gun,44,M,H,San Antonio,TX,False,attack,Not fleeing,False
2020-09-23,shot,unarmed,42,M,B,San Clemente,CA,True,attack,,False
2020-09-24,shot,gun,38,M,W,Templeton,CA,False,attack,Foot,False
2020-09-24,shot,gun,66,M,W,La Quinta,CA,True,attack,,True
2020-09-24,shot,gun,29,M,,Whitehall,LA,False,attack,Not fleeing,False
2020-09-24,shot,gun,43,M,W,Airway Heights,WA,False,undetermined,Not fleeing,True
2020-09-24,shot and Tasered,gun,30,M,W,Sebring,FL,False,attack,Foot,False
2020-09-25,shot,unarmed,21,M,H,Tempe,AZ,False,other,Car,True
2020-09-27,shot,knife,43,M,W,Dearborn,MI,False,attack,,False
2020-09-28,shot,gun,57,M,B,Avondale,LA,False,attack,Not fleeing,False
2020-09-29,shot,gun,27,M,W,St. Cloud,MN,False,other,Car,False
2020-09-30,shot,undetermined,27,M,B,Decatur,GA,False,undetermined,Not fleeing,False
2020-09-30,shot,gun,41,M,W,Manhattan,KS,True,attack,Not fleeing,True
2020-10-01,shot,gun,NA,M,,Whitby,WV,False,attack,Car,False
2020-10-02,shot,gun,38,M,W,Tallahassee,FL,False,attack,Not fleeing,False
2020-10-02,shot,unarmed,39,M,B,Mojave,CA,False,other,Foot,False
2020-10-02,shot,gun,33,M,H,Longview,WA,False,other,Foot,False
2020-10-02,shot,gun,43,M,W,Madison Heights,MI,False,attack,,False
2020-10-02,shot and Tasered,knife,46,M,H,Fresno,CA,False,other,Foot,True
2020-10-03,shot,gun,20,M,W,Myrtle Beach,SC,False,attack,,False
2020-10-03,shot and Tasered,unarmed,32,M,B,Wolfe City,TX,False,other,Not fleeing,True
2020-10-04,shot,unarmed,30,M,,Chula Vista,CA,False,attack,Car,False
2020-10-04,shot,knife,41,M,,Vancouver,WA,True,other,Not fleeing,False
2020-10-04,shot,gun,27,M,H,Las Cruces,NM,False,attack,Not fleeing,False
2020-10-04,shot,gun and knife,24,M,,Camarillo,CA,True,attack,Not fleeing,True
2020-10-05,shot,unarmed,47,M,H,Napa,CA,False,other,Not fleeing,True
2020-10-06,shot,gun,44,M,W,Georgetown,KY,False,attack,Not fleeing,False
2020-10-06,shot,gun,62,M,W,Fayetteville,NC,True,attack,,False
2020-10-06,shot,gun,48,F,W,Hilliard,FL,True,attack,Not fleeing,False
2020-10-06,shot,gun,54,M,H,Sterling,CO,False,other,Foot,False
2020-10-08,shot,gun,29,M,B,Philadelphia,PA,False,attack,Other,False
2020-10-08,shot,gun,24,M,B,New York,NY,False,attack,Other,True
2020-10-08,shot,gun,47,M,W,Palm City,FL,True,attack,Not fleeing,False
2020-10-08,shot,gun,32,M,W,Wabash,IN,False,attack,Not fleeing,False
2020-10-09,shot,gun,41,F,W,Horry County,SC,True,other,,False
2020-10-09,shot,unarmed,25,M,W,Pine County,MN,False,undetermined,Car,True
2020-10-09,shot,gun,29,M,W,Salina,KS,False,attack,Car,False
2020-10-09,shot,gun,29,M,H,Houston,TX,False,attack,,False
2020-10-10,shot,knife,21,M,H,San Francisco,CA,False,other,Car,True
2020-10-12,shot,gun,52,M,H,Albuquerque,NM,False,other,Not fleeing,False
2020-10-12,shot and Tasered,gun,29,M,N,Billings,MT,False,attack,,False
2020-10-12,shot and Tasered,unarmed,24,M,B,Bethel Springs,TN,False,other,Car,False
2020-10-13,shot,knife,27,M,H,Bakersfield,CA,False,attack,Foot,True
2020-10-13,shot,gun,36,M,H,Houma,LA,True,other,Not fleeing,False
2020-10-14,shot,gun,23,M,B,South Los Angeles,CA,False,attack,Not fleeing,False
2020-10-14,shot,machete,28,M,H,Frostproof,FL,True,other,Not fleeing,False
2020-10-14,shot,gun,23,M,B,Los Angeles,CA,False,attack,,False
2020-10-14,shot,gun,30,M,W,South Bend,IN,False,attack,Foot,False
2020-10-14,shot and Tasered,knife,30,M,W,Chico,CA,False,attack,Foot,False
2020-10-14,shot and Tasered,spear,45,M,N,Cookson,OK,False,attack,Not fleeing,False
2020-10-15,shot,gun,48,M,W,Clearfield,PA,False,other,Foot,False
2020-10-15,shot,gun,47,M,B,Los Angeles,CA,False,other,Foot,False
2020-10-16,shot,gun,NA,M,,Sioux Falls,SD,False,attack,Not fleeing,False
2020-10-16,shot,gun,57,M,H,Huntsville,AL,False,attack,Not fleeing,False
2020-10-16,shot,gun,25,M,B,Los Angeles,CA,False,attack,Foot,True
2020-10-16,shot,gun,27,M,B,Rock Island,IL,False,attack,Other,True
2020-10-16,shot,gun,46,M,W,Riesel,TX,False,attack,Foot,False
2020-10-16,shot,knife,NA,M,W,Callahan,FL,True,attack,Not fleeing,False
2020-10-17,shot,gun,49,M,,Laguna,NM,False,attack,Car,False
2020-10-17,shot,gun,53,M,W,Muhlenberg County,KY,True,attack,Not fleeing,False
2020-10-17,shot,unarmed,21,M,W,Wood County,WV,False,attack,Not fleeing,False
2020-10-17,shot,gun,41,M,W,Huntsville,AL,True,attack,Not fleeing,False
2020-10-18,shot,gun,NA,M,,Sunrise,FL,True,attack,Not fleeing,False
2020-10-18,shot,gun,32,M,W,Fresno,CA,False,attack,Foot,False
2020-10-18,shot,gun,37,M,A,Tooele,UT,False,other,Not fleeing,False
2020-10-18,shot,gun,43,M,W,Catoosa County,GA,False,attack,Foot,False
2020-10-19,shot,gun,43,M,,South Milwaukee,WI,True,attack,Not fleeing,False
2020-10-19,shot,gun,NA,M,W,Emmitsburg,MD,False,attack,Other,False
2020-10-19,shot,unarmed,37,M,W,Thornton,NH,True,undetermined,Not fleeing,True
2020-10-19,shot and Tasered,knife,46,M,W,Coram,NY,False,other,,False
2020-10-19,shot and Tasered,metal pole,39,M,H,San Diego,CA,True,attack,Not fleeing,True
2020-10-20,shot,unarmed,19,M,B,Waukegan,IL,False,other,Car,True
2020-10-20,shot,gun,43,M,H,Phoenix,AZ,True,attack,Not fleeing,True
2020-10-20,shot,gun,48,M,B,Elmwood Place,OH,False,attack,Not fleeing,False
